t,analytic,delan
1.356,9.857706034192871,107.4615033235462
1.358,9.857706034191072,107.46148529804813
1.36,9.857706034189388,107.46148841493653
1.362,9.857706034187817,107.46147893156514
1.364,9.857706034186357,107.461489907803
1.366,9.85770603418499,107.46148606536673
1.368,9.857706034183732,107.46149390041181
1.37,9.857706034182563,107.46148571129567
1.372,9.857706034181486,107.46149525615621
1.374,9.857706034180504,107.46148717579702
1.3760000000000001,9.857706034179607,107.46148756033756
1.3780000000000001,9.857706034178795,107.46149195388989
1.3800000000000001,9.857706034178063,107.46149547180582
1.3820000000000001,9.8577060341774,107.46149372851737
1.3840000000000001,9.857706034176818,107.46149712055073
1.3860000000000001,9.857706034176307,107.46149324316903
1.3880000000000001,9.857706034175859,107.46149320235163
1.3900000000000001,9.857706034175484,107.46149155509947
1.3920000000000001,9.857706034175175,107.4614840120197
1.3940000000000001,9.857706034174932,107.46149575013372
1.3960000000000001,9.857706034174736,107.46149977870401
1.3980000000000001,9.857706034174603,107.46148324544114
1.4000000000000001,9.85770603417453,107.4614873058263
1.4020000000000001,9.857706034174504,107.4614914485933
1.4040000000000001,9.857706034174525,107.46149091451097
1.4060000000000001,9.857706034174605,107.46149618798688
1.408,9.857706034174734,107.46150204886482
1.41,9.857706034174909,107.46148872509923
1.412,9.857706034175122,107.4614735957607
1.414,9.857706034175374,107.46150496527267
1.416,9.857706034175678,107.46150199441904
1.418,9.857706034176013,107.46148209150314
1.42,9.857706034176385,107.46149340629142
1.422,9.857706034176797,107.4614852662929
1.424,9.85770603417724,107.46149814202649
1.426,9.857706034177717,107.46148087493275
1.428,9.857706034178225,107.46148934709974
1.43,9.857706034178767,107.46147246117837
1.432,9.857706034179335,107.46148591516769
1.434,9.857706034179936,107.46150137113162
1.436,9.857706034180561,107.46149054886975
1.438,9.857706034181215,107.46148611883052
1.44,9.857706034181891,107.46149027470652
1.442,9.8577060341826,107.46148198130899
1.444,9.85770603418333,107.46149393984243
1.446,9.857706034184083,107.4614901095525
1.448,9.85770603418486,107.46149512914549
1.45,9.857706034185659,107.46147297139179
1.452,9.857706034186474,107.46149389184895
1.454,9.85770603418731,107.46148354733484
1.456,9.857706034188157,107.46148952340026
1.458,9.85770603418902,107.46148285295686
1.46,9.857706034189906,107.46149591534312
1.462,9.8577060341908,107.46148451866696
1.464,9.857706034191715,107.4614881613582
1.466,9.857706034192644,107.46149330054735
1.468,9.857706034193582,107.4615012241886
1.47,9.857706034194536,107.4614905260568
1.472,9.857706034195497,107.46149313494645
1.474,9.857706034196468,107.46147953755695
1.476,9.857706034197454,107.46148179700249
1.478,9.857706034198445,107.46149320506545
1.48,9.857706034199445,107.46149962565143
1.482,9.857706034200458,107.46149467725593
1.484,9.857706034201481,107.4614865533284
1.486,9.857706034202502,107.46147643126842
1.488,9.857706034203527,107.46148033605287
1.49,9.857706034204561,107.46149133518871
1.492,9.8577060342056,107.46148724217198
1.494,9.857706034206643,107.46149171091226
1.496,9.857706034207688,107.46149734913615
1.498,9.857706034208732,107.46148198809541
1.5,9.857706034209771,107.46148416359972
1.502,9.857706034210816,107.46149645830256
1.504,9.857706034211855,107.46148095664935
1.506,9.857706034212889,107.4614759858868
1.508,9.857706034213923,107.46148171611782
1.51,9.857706034214951,107.46149808900192
1.512,9.857706034215974,107.46150198399103
1.514,9.857706034216983,107.46149362394509
1.516,9.857706034217989,107.46148768664585
1.518,9.857706034218978,107.46149115891814
1.52,9.857706034219962,107.46148909186304
1.522,9.857706034220934,107.46146534720472
1.524,9.857706034221893,107.46150353399942
1.526,9.857706034222833,107.46148824234534
1.528,9.857706034223755,107.46148688385269
1.53,9.857706034224664,107.46149189332787
1.532,9.857706034225556,107.46148673406562
1.534,9.857706034226426,107.46150853823922
1.536,9.857706034227274,107.4614877542133
1.538,9.857706034228096,107.46149097523268
1.54,9.857706034228894,107.46148693670496
1.542,9.857706034229667,107.46148961631623
1.544,9.857706034230405,107.46148263375702
1.546,9.85770603423111,107.46148673612043
1.548,9.857706034231786,107.46149984513173
1.55,9.857706034232427,107.46149087648885
1.552,9.857706034233033,107.4614958123839
1.554,9.857706034233598,107.46148145101176
1.556,9.85770603423412,107.46149184377599
1.558,9.857706034234598,107.4614798721081
1.56,9.857706034235031,107.4614962436682
1.562,9.857706034235422,107.46149258127976
1.564,9.857706034235761,107.46149691019171
1.566,9.857706034236049,107.46148572975017
1.568,9.857706034236285,107.46149302343105
1.57,9.857706034236463,107.46148619695097
1.572,9.857706034236584,107.46149282966044
1.574,9.857706034236633,107.46148748905784
1.576,9.857706034236625,107.46148959444662
1.578,9.85770603423655,107.46148954539346
1.58,9.857706034236408,107.46149235378655
1.582,9.857706034236191,107.46148638765706
1.584,9.857706034235896,107.4614773059095
1.586,9.857706034235527,107.46149110113065
1.588,9.857706034235074,107.46149380468985
1.59,9.85770603423454,107.46149155197061
1.592,9.85770603423392,107.46148798676275
1.594,9.85770603423321,107.46148655206302
1.596,9.857706034232415,107.4614838632406
1.598,9.857706034231521,107.46149235013806
1.6,9.857706034230532,107.46149198828957
1.602,9.857706034229436,107.46149566641908
1.604,9.857706034228242,107.46149698352438
1.606,9.85770603422694,107.46148115315464
1.608,9.857706034225535,107.46150168819693
1.61,9.85770603422402,107.46147957173072
1.612,9.857706034222387,107.46148819454382
1.614,9.857706034220648,107.46149207847357
1.616,9.857706034218781,107.46148434776038
1.618,9.8577060342168,107.4614956666909
1.62,9.857706034214694,107.46148743626622
1.622,9.857706034212466,107.46149642545758
1.624,9.857706034210114,107.46148464686478
1.6260000000000001,9.857706034207638,107.46149531908969
1.6280000000000001,9.857706034205028,107.46149411998016
1.6300000000000001,9.857706034202282,107.46148138505453
1.6320000000000001,9.857706034199412,107.46147716990399
1.6340000000000001,9.857706034196404,107.46147365272579
1.6360000000000001,9.857706034193267,107.46149359382453
1.6380000000000001,9.857706034189999,107.4614898853296
1.6400000000000001,9.8577060341866,107.46148896127379
1.6420000000000001,9.857706034183064,107.46147595722329
1.6440000000000001,9.857706034179397,107.46149234214226
1.6460000000000001,9.8577060341756,107.46148084769362
1.6480000000000001,9.857706034171668,107.4614943885914
1.6500000000000001,9.857706034167611,107.46148533725048
1.6520000000000001,9.857706034163424,107.46149561672125
1.6540000000000001,9.857706034159117,107.46148452023047
1.6560000000000001,9.857706034154695,107.46149216038194
1.6580000000000001,9.857706034150148,107.46147617715415
1.6600000000000001,9.857706034145489,107.46149096805173
1.6620000000000001,9.85770603414072,107.46147856048104
1.6640000000000001,9.857706034135852,107.4614816845689
1.666,9.857706034130883,107.46149187196188
1.668,9.857706034125826,107.4614851959449
1.67,9.857706034120683,107.46149241650804
1.672,9.85770603411547,107.46148686664758
1.674,9.857706034110182,107.46147494441182
1.676,9.85770603410484,107.46148702890807
1.678,9.857706034099444,107.46148931353187
1.68,9.857706034094008,107.46149441155691
1.682,9.857706034088542,107.46148235761012
1.684,9.857706034083066,107.46148545173185
1.686,9.85770603407758,107.46147256650838
1.688,9.857706034072105,107.46148647556494
1.69,9.85770603406665,107.461496154625
1.692,9.857706034061234,107.4614891463446
1.694,9.857706034055873,107.46148813355785
1.696,9.85770603405058,107.46148426319637
1.698,9.85770603404537,107.4615021415351
1.7,9.857706034040262,107.46148627136392
1.702,9.857706034035274,107.46149032534133
1.704,9.857706034030425,107.46148131540468
1.706,9.857706034025737,107.46149245180268
1.708,9.857706034021227,107.46148332312654
1.71,9.857706034016907,107.46149040669182
1.712,9.857706034012807,107.46149262184849
1.714,9.857706034008945,107.46148737272787
1.716,9.857706034005345,107.46148645074966
1.718,9.857706034002018,107.46148823346488
1.72,9.857706033998992,107.46149177275683
1.722,9.85770603399629,107.46149958025306
1.724,9.857706033993928,107.4614823349183
1.726,9.857706033991924,107.461488209422
1.728,9.857706033990304,107.46150353328335
1.73,9.857706033989086,107.46148849378523
1.732,9.85770603398829,107.4614969502546
1.734,9.857706033987927,107.46148566647342
1.736,9.857706033988025,107.46148416456718
1.738,9.857706033988597,107.46148369950431
1.74,9.85770603398965,107.46149391717482
1.742,9.857706033991208,107.46149000046896
1.744,9.857706033993274,107.46149607384432
1.746,9.857706033995868,107.46148672373828
1.748,9.857706033998994,107.4614815429352
1.75,9.857706034002664,107.46148033951286
1.752,9.857706034006878,107.46148267975359
1.754,9.857706034011638,107.46148837043091
1.756,9.85770603401695,107.46150019794322
1.758,9.8577060340228,107.46148387140339
1.76,9.857706034029198,107.46149869456873
1.762,9.857706034036124,107.4614982880399
1.764,9.85770603404358,107.46148224361875
1.766,9.85770603405155,107.46149956349329
1.768,9.857706034060016,107.46149380737533
1.77,9.857706034068965,107.4614964412545
1.772,9.857706034078367,107.4614939441809
1.774,9.85770603408821,107.4614900730021
1.776,9.857706034098463,107.46148406679208
1.778,9.857706034109091,107.46148979337379
1.78,9.857706034120072,107.4614938261023
1.782,9.857706034131368,107.4614861215123
1.784,9.857706034142938,107.4615007469985
1.786,9.857706034154745,107.4614850648902
1.788,9.857706034166752,107.46148328771794
1.79,9.857706034178912,107.46149574644008
1.792,9.857706034191178,107.4614955159303
1.794,9.857706034203506,107.46149439480998
1.796,9.857706034215848,107.46148613223463
1.798,9.857706034228158,107.46148610548308
1.8,9.857706034240381,107.46147996121063
1.802,9.857706034252475,107.4614852251109
1.804,9.857706034264385,107.46149514158786
1.806,9.857706034276063,107.46148684407777
1.808,9.857706034287457,107.4614912980218
1.81,9.85770603429852,107.46150194562202
1.812,9.857706034309208,107.46149120050009
1.814,9.857706034319474,107.46148677426264
1.816,9.857706034329278,107.4614765173302
1.818,9.857706034338573,107.46149166094757
1.82,9.857706034347327,107.46148423919958
1.822,9.857706034355497,107.4614995293422
1.824,9.857706034363058,107.4614960427451
1.826,9.857706034369977,107.46148530635529
1.828,9.857706034376228,107.46149140464115
1.83,9.857706034381794,107.46147963770021
1.832,9.857706034386648,107.46149516181339
1.834,9.857706034390786,107.46148896491556
1.836,9.857706034394193,107.46149365094067
1.838,9.857706034396863,107.46148773328954
1.84,9.857706034398799,107.46149112378004
1.842,9.857706034400005,107.46148736592946
1.844,9.857706034400486,107.46148946525935
1.846,9.857706034400254,107.46147965105874
1.848,9.857706034399326,107.46149437593553
1.85,9.857706034397722,107.46148854669134
1.852,9.857706034395463,107.46148143281152
1.854,9.857706034392578,107.46150705192437
1.856,9.8577060343891,107.46148236632325
1.858,9.857706034385057,107.46148581436526
1.86,9.857706034380495,107.46149774069359
1.862,9.857706034375447,107.46149993719659
1.864,9.857706034369958,107.461479512421
1.866,9.857706034364071,107.46149872341863
1.868,9.857706034357829,107.46149364923838
1.87,9.857706034351285,107.46148853220637
1.872,9.857706034344485,107.46147745068025
1.874,9.857706034337475,107.46149210645893
1.8760000000000001,9.85770603433031,107.46149794213147
1.8780000000000001,9.857706034323037,107.46149625202494
1.8800000000000001,9.857706034315704,107.46149559709613
1.8820000000000001,9.857706034308361,107.46149810362397
1.8840000000000001,9.857706034301058,107.46148758814843
1.8860000000000001,9.857706034293841,107.46149554269203
1.8880000000000001,9.857706034286752,107.46148970636222
1.8900000000000001,9.85770603427984,107.46148450846096
1.8920000000000001,9.857706034273145,107.46149231383397
1.8940000000000001,9.857706034266705,107.46148338099275
1.8960000000000001,9.857706034260568,107.461488164029
1.8980000000000001,9.857706034254758,107.46149337679265
1.9000000000000001,9.857706034249313,107.46149082017814
1.9020000000000001,9.857706034244265,107.46148569278046
1.9040000000000001,9.85770603423964,107.46148943423013
1.9060000000000001,9.857706034235463,107.46149194669361
1.9080000000000001,9.85770603423176,107.46149115937338
1.9100000000000001,9.857706034228546,107.46148044649223
1.9120000000000001,9.857706034225842,107.46150026760243
1.9140000000000001,9.857706034223654,107.46148844374817
1.9160000000000001,9.857706034222002,107.46149955415164
1.9180000000000001,9.857706034220879,107.46148634137936
1.92,9.8577060342203,107.46149933014865
1.922,9.857706034220264,107.46148748615362
1.924,9.857706034220772,107.46148849918104
1.926,9.857706034221819,107.46148775793802
1.928,9.857706034223396,107.46148395188834
1.93,9.857706034225496,107.4614878164429
1.932,9.857706034228105,107.461494256122
1.934,9.85770603423121,107.46149490405088
1.936,9.85770603423479,107.46148494466945
1.938,9.85770603423883,107.46147788036343
1.94,9.857706034243302,107.46150945889985
1.942,9.857706034248185,107.46148607998535
1.944,9.857706034253457,107.4614835772773
1.946,9.857706034259087,107.46148975014968
1.948,9.857706034265043,107.46148144420684
1.95,9.857706034271295,107.4614960897555
1.952,9.857706034277811,107.46148141767918
1.954,9.857706034284558,107.46147288124644
1.956,9.857706034291493,107.46148246511088
1.958,9.857706034298577,107.46148678992913
1.96,9.857706034305776,107.46147774908886
1.962,9.857706034313047,107.46147756365195
1.964,9.857706034320351,107.46149556933437
1.966,9.857706034327636,107.4614956323041
1.968,9.857706034334859,107.46150151840435
1.97,9.857706034341978,107.46148523185369
1.972,9.857706034348931,107.4614752385982
1.974,9.857706034355688,107.46148185503478
1.976,9.857706034362188,107.46149172102514
1.978,9.85770603436838,107.46149695979733
1.98,9.857706034374216,107.46148906360506
1.982,9.857706034379639,107.4614890317953
1.984,9.857706034384597,107.46150145328448
1.986,9.857706034389029,107.46148712133768
1.988,9.85770603439289,107.4614929107467
1.99,9.857706034396108,107.46151020797458
1.992,9.857706034398635,107.46147432446352
1.994,9.857706034400408,107.46149905444445
1.996,9.857706034401366,107.46147921372949
1.998,9.857706034401456,107.46148040613386
2.0,9.857706034400602,107.46148264323139
2.0020000000000002,9.857706034398758,107.46150382845207
2.004,9.857706034395848,107.461490648758
2.0060000000000002,9.85770603439182,107.46149711034383
2.008,9.857706034386608,107.46150923943881
2.0100000000000002,9.857706034380142,107.46149253607365
2.012,9.857706034372372,107.46149124032695
2.0140000000000002,9.857706034363218,107.46148706006628
2.016,9.857706034352631,107.4614940571578
2.0180000000000002,9.857706034340545,107.46149026765414
2.02,9.857706034326899,107.46149326234348
2.0220000000000002,9.857706034311628,107.46149794848105
2.024,9.85770603429468,107.46150205802351
2.0260000000000002,9.857706034276,107.46150226626148
2.028,9.857706034255528,107.46149978692385
2.0300000000000002,9.857706034233214,107.46147979301674
2.032,9.85770603420901,107.46148529362527
2.0340000000000003,9.857706034182865,107.46148526537986
2.036,9.857706034154747,107.46148783383025
2.0380000000000003,9.857706034124611,107.46149161315826
2.04,9.85770603409243,107.46149220753405
2.0420000000000003,9.857706034058182,107.46149383824576
2.044,9.857706034021847,107.46148118588322
2.0460000000000003,9.857706033983417,107.46149253555606
2.048,9.857706033942884,107.46149567471767
2.05,9.85770603390026,107.46149230991762
2.052,9.857706033855562,107.46148924116011
2.054,9.857706033808821,107.46149920075197
2.056,9.857706033760072,107.46148801071953
2.058,9.857706033709386,107.46149306108502
2.06,9.857706033656822,107.46150612632856
2.062,9.857706033602472,107.46148742164314
2.064,9.857706033546439,107.46149481127819
2.066,9.85770603348884,107.4614914814343
2.068,9.857706033429833,107.46147863933662
2.07,9.85770603336957,107.46148458239423
2.072,9.857706033308245,107.46149812258881
2.074,9.857706033246071,107.46149759708894
2.076,9.857706033183284,107.46149154617815
2.078,9.857706033120149,107.46149542104945
2.08,9.857706033056955,107.46149502988816
2.082,9.857706032994024,107.46148312777743
2.084,9.857706032931706,107.46148988088065
2.086,9.857706032870388,107.46149322678374
2.088,9.857706032810478,107.4614867284023
2.09,9.857706032752438,107.46149739601087
2.092,9.857706032696735,107.46149131382572
2.094,9.857706032643883,107.46149946051263
2.096,9.857706032594434,107.46148810739881
2.098,9.857706032548965,107.46148973346118
2.1,9.85770603250809,107.46149671239813
2.102,9.857706032472453,107.46148980138787
2.104,9.857706032442731,107.46149749398073
2.106,9.857706032419618,107.46148975899129
2.108,9.857706032403843,107.4614902444831
2.11,9.85770603239615,107.46148259011788
2.112,9.857706032397322,107.46148760442115
2.114,9.857706032408124,107.46149010189511
2.116,9.857706032429371,107.46150290233852
2.118,9.857706032461863,107.46148490737846
2.12,9.857706032506394,107.46149364156815
2.122,9.857706032563776,107.46149925064586
2.124,9.85770603263479,107.46147970759858
2.126,9.85770603272022,107.46149222379869
2.128,9.857706032820799,107.46149156308614
2.13,9.857706032937251,107.46148648845167
2.132,9.857706033070253,107.46149330944407
2.134,9.85770603322043,107.46149362643455
2.136,9.857706033388345,107.46149078026383
2.138,9.857706033574512,107.46148627207666
2.14,9.857706033779358,107.4614908582293
2.142,9.857706034003238,107.4614822251427
2.144,9.857706034246412,107.46149477470715
2.146,9.857706034509043,107.46148920363478
2.148,9.8577060347912,107.46147737491708
2.15,9.857706035092832,107.46148486856197
2.152,9.857706035413761,107.46149445441183
2.154,9.857706035753727,107.46149556199452
2.156,9.85770603611232,107.46148252547272
2.158,9.857706036488997,107.46148907187498
2.16,9.857706036883126,107.46147716948174
2.162,9.857706037293912,107.46148354683214
2.164,9.85770603772047,107.46148771964243
2.166,9.85770603816178,107.46148763299756
2.168,9.857706038616712,107.46149059974042
2.17,9.857706039084029,107.46149230339213
2.172,9.857706039562409,107.46149243502344
2.174,9.857706040050445,107.4614940100557
2.176,9.857706040546645,107.46148311646643
2.178,9.857706041049447,107.46149018616308
2.18,9.857706041557284,107.46149771296956
2.182,9.857706042068507,107.46148785563177
2.184,9.857706042581501,107.46148291500425
2.186,9.857706043094622,107.46148957370788
2.188,9.857706043606264,107.46149255552618
2.19,9.857706044114845,107.4614924834163
2.192,9.857706044618844,107.46149369503921
2.194,9.857706045116815,107.46148710472045
2.196,9.857706045607419,107.46148541394817
2.198,9.85770604608939,107.46148671753434
2.2,9.857706046561619,107.46148700462518
2.202,9.857706047023106,107.46148533140882
2.204,9.857706047473012,107.4614943125585
2.206,9.857706047910657,107.46148631177809
2.208,9.857706048335533,107.4614896001842
2.21,9.857706048747291,107.46148874077873
2.212,9.85770604914579,107.46148994708557
2.214,9.85770604953106,107.46149506801834
2.216,9.857706049903332,107.46148531164894
2.218,9.857706050262996,107.46148194215256
2.22,9.857706050610647,107.46148357801606
2.222,9.857706050947078,107.46149387762104
2.224,9.857706051273254,107.46149433883548
2.226,9.857706051590306,107.4614943232438
2.228,9.857706051899534,107.46148544388356
2.23,9.857706052202417,107.46149155856139
2.232,9.85770605250054,107.46150142258907
2.234,9.85770605279568,107.46149766504648
2.236,9.857706053089732,107.46148637143327
2.238,9.857706053384703,107.46149296977221
2.24,9.857706053682715,107.46148405692793
2.242,9.857706053986014,107.4614864009359
2.244,9.857706054296955,107.46148646903859
2.246,9.857706054617951,107.46149307082567
2.248,9.857706054951542,107.46149336882849
2.25,9.857706055300344,107.46148661944115
2.2520000000000002,9.857706055667052,107.4614925237986
2.254,9.857706056054454,107.46149339504744
2.2560000000000002,9.857706056465403,107.46148655955983
2.258,9.857706056902877,107.46149092644511
2.2600000000000002,9.85770605736993,107.4614904746466
2.262,9.857706057869738,107.46149096144548
2.2640000000000002,9.857706058405588,107.46148448115312
2.266,9.857706058980884,107.46148761427986
2.2680000000000002,9.857706059599213,107.46148665742459
2.27,9.8577060602643,107.46149266635206
2.2720000000000002,9.857706060980096,107.46149194685353
2.274,9.857706061750736,107.46149140339672
2.2760000000000002,9.857706062580618,107.46149884849072
2.278,9.857706063474446,107.46149397250002
2.2800000000000002,9.857706064437195,107.46148931353622
2.282,9.857706065474229,107.46148780298493
2.2840000000000003,9.85770606659128,107.46148635223469
2.286,9.857706067794554,107.46149534841089
2.2880000000000003,9.857706069090709,107.46148236930047
2.29,9.857706070486952,107.46148777568251
2.2920000000000003,9.857706071991089,107.46148799451208
2.294,9.857706073611537,107.46149187666958
2.2960000000000003,9.857706075357404,107.46148130094943
2.298,9.857706077238511,107.46149343803447
2.3000000000000003,9.857706079265435,107.46148591935102
2.302,9.857706081449546,107.46149194995049
2.3040000000000003,9.85770608380298,107.46148613785078
2.306,9.857706086338638,107.46148001504667
2.308,9.857706089070128,107.4614909508173
2.31,9.857706092011627,107.46149293438069
2.312,9.857706095177722,107.46148664174828
2.314,9.85770609858314,107.46148926031242
2.316,9.857706102242279,107.46148423591995
2.318,9.857706106168688,107.4614983103386
2.32,9.857706110374178,107.46149480397453
2.322,9.857706114867717,107.46148855232408
2.324,9.857706119653862,107.46148644451212
2.326,9.857706124730619,107.46149020153612
2.328,9.857706130086619,107.46149642524385
2.33,9.857706135697331,107.46148745328443
2.332,9.857706141520001,107.46148734315398
2.334,9.857706147487,107.46149756255453
2.336,9.857706153497066,107.46148533176398
2.338,9.857706159403989,107.46148970910784
2.34,9.857706165001854,107.46148933530185
2.342,9.857706170006246,107.4614897604778
2.344,9.857706174030476,107.46149038999262
2.346,9.857706176556103,107.4614847938672
2.348,9.857706176897143,107.461484621119
2.35,9.857706174158338,107.46149336814076
2.352,9.857706167188887,107.46149479255324
2.354,9.857706154536057,107.46149427962997
2.356,9.857706134407568,107.46149197863964
2.358,9.857706104659854,107.4614930871217
2.36,9.857706062840869,107.46148502949475
2.362,9.857706006335729,107.46149794827761
2.364,9.857705932688173,107.46149008026143
2.366,9.857705840202438,107.46149364536336
2.368,9.857705728960067,107.46149127706639
2.37,9.857705602393679,107.46149195822191
2.372,9.857705469504829,107.46149749431974
2.374,9.857705347622943,107.46149126955196
2.376,9.85770526517788,107.46148644601399
2.378,9.857705263227494,107.46149174608308
2.38,9.857705393514916,107.46149907482828
2.382,9.857705710098482,107.46149198201809
2.384,9.85770625217242,107.4614924698777
2.386,9.857707019056438,107.46149062339828
2.388,9.857707945077461,107.46148642110965
2.39,9.857708889566108,107.46148603491713
2.392,9.85770965836976,107.46148889882649
2.394,9.857710060757263,107.46149262825774
2.396,9.857709981654505,107.46149525179902
2.398,9.857709431170505,107.46149294981545
2.4,9.857708541099598,107.46148630143578
2.402,9.857707510320392,107.46148865583913
2.404,9.85770653178782,107.46147873639423
2.406,9.857705738586333,107.4614864648408
2.408,9.857705186662102,107.4614918767314
2.41,9.857704868136093,107.46149142898564
2.412,9.857704737941994,107.46148969106854
2.414,9.857704738877821,107.4614899108733
2.416,9.85770481808403,107.4614945247172
2.418,9.857704934576343,107.46148886118094
2.42,9.85770506052529,107.46148961898105
2.422,9.857705179314785,107.46148983515464
2.424,9.857705282563007,107.46147891366674
2.426,9.857705367291963,107.4614988970295
2.428,9.857705433709793,107.46148305359395
2.43,9.857705483667296,107.46149001392143
2.432,9.857705519678376,107.46148705578985
2.434,9.857705544351461,107.46148810006468
2.436,9.857705560093962,107.4614867180866
2.438,9.857705568985171,107.46149316250232
2.44,9.857705572745534,107.46148624913312
2.442,9.85770557275604,107.46149205588995
2.444,9.857705570100062,107.46150024234302
2.446,9.857705565611905,107.46148874897219
2.448,9.857705559923787,107.46149364699255
2.45,9.857705553507632,107.46148879057458
2.452,9.857705546710346,107.46149859833265
2.454,9.857705539782632,107.46149810114123
2.456,9.857705532902003,107.46149397530549
2.458,9.857705526190887,107.46149824743857
2.46,9.857705519730626,107.46149667115579
2.462,9.857705513572256,107.4614980310824
2.464,9.857705507744708,107.4614882974433
2.466,9.85770550226102,107.4614850902829
2.468,9.857705497122982,107.4614869781379
2.47,9.857705492324612,107.46148789796068
2.472,9.857705487854727,107.46148376552794
2.474,9.85770548369884,107.46149120091233
2.476,9.857705479840519,107.4614936430969
2.478,9.857705476262371,107.4614877610066
2.48,9.857705472946792,107.46149169719925
2.482,9.857705469876384,107.46149547606029
2.484,9.8577054670343,107.46149436043622
2.486,9.857705464404468,107.46148107248584
2.488,9.85770546197168,107.46148830336654
2.49,9.8577054597217,107.461486753633
2.492,9.857705457641236,107.46148875716864
2.494,9.857705455717952,107.46150096212875
2.496,9.857705453940397,107.46148116624558
2.498,9.857705452298,107.46148766994254
2.5,9.857705450781005,107.46149321749674
2.5020000000000002,9.857705449380378,107.46149807807828
2.504,9.857705448087772,107.46148659706002
2.5060000000000002,9.85770544689547,107.461497410262
2.508,9.857705445796284,107.46149272258772
2.5100000000000002,9.857705444783559,107.46148758474841
2.512,9.857705443851042,107.46149754879855
2.5140000000000002,9.857705442992907,107.4614947016865
2.516,9.857705442203688,107.46149471617048
2.5180000000000002,9.857705441478181,107.46149110046737
2.52,9.857705440811486,107.46148544855673
2.5220000000000002,9.85770544019891,107.46148955368757
2.524,9.85770543963594,107.4614937404757
2.5260000000000002,9.857705439118295,107.46148679365712
2.528,9.857705438641828,107.46149581096573
2.5300000000000002,9.857705438202514,107.46147928775083
2.532,9.857705437796447,107.46149627714648
2.5340000000000003,9.857705437419828,107.4614798233817
2.536,9.85770543706899,107.46148899321085
2.5380000000000003,9.857705436740371,107.46148822374617
2.54,9.857705436430432,107.4614853858696
2.5420000000000003,9.857705436135827,107.46149177677921
2.544,9.85770543585327,107.46149114556896
2.5460000000000003,9.857705435579563,107.46148520275318
2.548,9.857705435311647,107.46148991278895
2.5500000000000003,9.85770543504663,107.46149212669256
2.552,9.857705434781685,107.46149339299927
2.5540000000000003,9.857705434514141,107.46149051822545
2.556,9.857705434241566,107.46149448638084
2.5580000000000003,9.857705433961595,107.46149260298536
2.56,9.857705433672136,107.46148352872594
2.562,9.857705433371235,107.46149428835
2.564,9.857705433057179,107.46148277906173
2.566,9.857705432728498,107.46148999315835
2.568,9.85770543238389,107.46148747579002
2.57,9.85770543202235,107.46149092217271
2.572,9.857705431643044,107.46148286116613
2.574,9.857705431245428,107.46149975907716
2.576,9.857705430829217,107.46149035893382
2.578,9.857705430394358,107.46148834718244
2.58,9.857705429940973,107.46149641887816
2.582,9.857705429469535,107.46149569829106
2.584,9.857705428980635,107.461489397012
2.586,9.85770542847515,107.46148376589308
2.588,9.85770542795411,107.4614891297314
2.59,9.857705427418763,107.46148543643382
2.592,9.857705426870474,107.46149064112312
2.594,9.857705426310812,107.46149210139995
2.596,9.857705425741447,107.46148383262451
2.598,9.857705425164175,107.4614921563594
2.6,9.857705424580864,107.46149058797391
2.602,9.85770542399343,107.46148675606946
2.604,9.857705423403846,107.46148426535184
2.606,9.857705422814126,107.4614923307585
2.608,9.857705422226214,107.46149439345544
2.61,9.857705421642095,107.46149253409853
2.612,9.857705421063681,107.4614865118007
2.614,9.857705420492834,107.46148780755873
2.616,9.85770541993135,107.46149621971752
2.618,9.857705419380906,107.46148867914071
2.62,9.85770541884308,107.46149184220677
2.622,9.857705418319357,107.4614933963823
2.624,9.857705417811093,107.46149797278554
2.626,9.85770541731948,107.46149366294934
2.628,9.857705416845594,107.46148901504922
2.63,9.857705416390345,107.46149410674288
2.632,9.857705415954545,107.46149939369113
2.634,9.85770541553886,107.46149377441382
2.636,9.857705415143766,107.46148641013286
2.638,9.857705414769647,107.46148397755654
2.64,9.857705414416749,107.46149897766679
2.642,9.857705414085164,107.4614883811505
2.644,9.85770541377491,107.46148581904744
2.646,9.857705413485842,107.46149022868732
2.648,9.857705413217731,107.46149308581946
2.65,9.857705412970274,107.46149623753865
2.652,9.857705412743051,107.46149092639101
2.654,9.857705412535585,107.46148888338938
2.656,9.857705412347329,107.46148888228034
2.658,9.85770541217765,107.46150084326578
2.66,9.857705412025894,107.46149080059479
2.662,9.857705411891379,107.46148617883784
2.664,9.857705411773338,107.46148464064449
2.666,9.857705411671034,107.46148986004312
2.668,9.857705411583684,107.46149220547636
2.67,9.857705411510485,107.46148509228121
2.672,9.857705411450624,107.46148613316657
2.674,9.857705411403334,107.46148856383216
2.676,9.857705411367833,107.4614937561875
2.678,9.857705411343325,107.46148536173843
2.68,9.857705411329047,107.46148751035932
2.682,9.857705411324288,107.46148768659666
2.684,9.857705411328306,107.46149239875913
2.686,9.857705411340401,107.4614922834132
2.688,9.857705411359921,107.46148791625578
2.69,9.857705411386213,107.46148994743149
2.692,9.85770541141867,107.46148455088307
2.694,9.857705411456719,107.46148834476358
2.696,9.857705411499806,107.46149192715471
2.698,9.857705411547418,107.46149265727267
2.7,9.857705411599046,107.46148254717339
2.702,9.857705411654258,107.46149116513467
2.704,9.857705411712615,107.4614896134589
